source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
141,DES-142,28071,SCOPUS_ID:82155189928,10.1093/eurpub/ckr069,The association between physical activity and perceived environment in German adults,European Journal Of Public Health,2012,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,False,,,,True,0.29,False,no,0.23,0.55,1706,50,7.1652e-05,265.66162501694635,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-uGdTEsSN6YLIYQG9llZu,,1d16b25dcca8,2026-09-19T18:34:41+00:00
142,DES-143,40784,SCOPUS_ID:0038349526,10.1016/s0091-7435(03)00112-9,Family income a strong predictor of coronary heart disease events but not of overall deaths among Turkish adults: A 12-year prospective study,Preventive Medicine,2003,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,Coronary heart disease; Family income; Risk factors,,,True,0.1,False,no,0.02,0.97,1807,50,7.5894e-05,317.434124997817,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-xxkTkFJdGHCiRLYL1MFv,,1d16b25dcca8,2026-09-19T18:34:41+00:00
143,DES-144,18086,SCOPUS_ID:78650896830,10.2105/ajph.2009.186890,The inter- and intragenerational impact of gestational diabetes on the epidemic of type 2 diabetes,American Journal Of Public Health,2011,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,True,True,False,True,True,,,,True,0.97,True,yes,1.0,1.0,1643,50,6.9006e-05,396.1381670087576,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-XSTG4UWlj7wT6vxjdArz,,1d16b25dcca8,2026-09-19T18:34:41+00:00
144,DES-145,9835,SCOPUS_ID:77950824907,10.1016/j.amepre.2010.01.028,The U.S.-Mexico Border. A Time-Trend Analysis of Border-Crossing Injuries,American Journal Of Preventive Medicine,2010,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.19,False,no,0.1,0.8,1694,50,7.1148e-05,275.6529159960337,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-4n9bNFJTt9RVpK6z3gZx,,1d16b25dcca8,2026-09-19T18:34:41+00:00
145,DES-146,25506,SCOPUS_ID:70349232227,10.1007/s10654-009-9378-z,A conditional synergy index to assess biological interaction,European Journal Of Epidemiology,2009,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,Antagonism; AP; Biological interaction; Epistasis; Gene-gene interaction; Penetrance scale; Synergy index,,,True,0.02,False,no,0.0,1.0,1575,50,6.615e-05,328.0674169945996,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-jFsaC9eH9pz2t7uOcJt7,,1d16b25dcca8,2026-09-19T18:34:41+00:00
146,DES-147,22829,SCOPUS_ID:84864866588,10.1097/ede.0b013e31825fb61d,In-utero exposure to dichlorodiphenyltrichloroethane and cognitive development among infants and school-aged children,Epidemiology,2012,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1744,50,7.3248e-05,269.32645798660815,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-ugzcTSg8IvJht2kKj5TE,,1d16b25dcca8,2026-09-19T18:34:41+00:00
147,DES-148,39287,SCOPUS_ID:85133297768,10.1016/s2468-2667(22)00089-5,"Immunisation status of UK-bound refugees between January, 2018, and October, 2019: a retrospective, population-based cross-sectional study",The Lancet Public Health,2022,Cross-sectional,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.98,True,yes,1.0,1.0,2085,50,8.757e-05,421.1061669921037,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-KF93bskyrvkYRmQ5N5zW,,1d16b25dcca8,2026-09-19T18:34:42+00:00
148,DES-149,31390,SCOPUS_ID:0031912749,10.1093/ije/27.1.10,"Cancer incidence, morbidity and geothermal air pollution in Rotorua, New Zealand",International Journal Of Epidemiology,1998,Other/None,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,Ecological study; Epidemiology; Geothermal pollution; Hydrogen sulphide; Mercury; New Zealand; Rotorua,,,True,0.05,False,no,0.0,1.0,1670,50,7.014e-05,291.12620899104513,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-brDnCfJWG8Hr0DiKwUtn,,1d16b25dcca8,2026-09-19T18:34:42+00:00
149,DES-150,9774,SCOPUS_ID:78649909542,10.1016/j.amepre.2010.08.015,Employment change for bars and restaurants following a statewide clean indoor air policy,American Journal Of Preventive Medicine,2010,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,False,True,False,True,False,,,,True,0.05,False,no,0.0,1.0,1654,50,6.9468e-05,277.2610420070123,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-LJBi6wid1R18s1AmR5W8,,1d16b25dcca8,2026-09-19T18:34:42+00:00
150,DES-151,1349,SCOPUS_ID:0028820983,10.1093/oxfordjournals.aje.a117346,Case-control study of caffeinated beverages and preterm delivery,American Journal Of Epidemiology,1995,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,"Caffeine; Epidemiology; Infant; Pregnancy; Pregnancy trimester, second; Pregnancy trimester, third; Premature",,,True,0.03,False,no,0.0,1.0,1632,50,6.8544e-05,304.3470420234371,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-kSsHhsJUQxPtNLw554ST,,1d16b25dcca8,2026-09-19T18:34:42+00:00
151,DES-152,12506,SCOPUS_ID:85135684420,10.1016/j.amepre.2022.02.022,"Motivators, Barriers, and Preferences to Engagement With Offered Social Care Assistance Among People With Diabetes: A Mixed Methods Study",American Journal Of Preventive Medicine,2022,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.76,True,yes,0.91,0.81,1705,50,7.161e-05,257.9647499951534,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-sduZev8jo5jApExb3h0q,,1d16b25dcca8,2026-09-19T18:34:42+00:00
152,DES-153,4689,SCOPUS_ID:67651094135,10.1093/aje/kwp102,Caregiving intensity and change in physical functioning over a 2-Year period: Results of the caregiver-study of osteoporotic fractures,American Journal Of Epidemiology,2009,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,Activities of daily living; Caregivers; Disability evaluation,,,True,0.03,False,no,0.0,1.0,1691,50,7.1022e-05,603.4571249911096,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-5ViJhY1b26xl8rrQ3JGT,,1d16b25dcca8,2026-09-19T18:34:42+00:00
153,DES-154,29386,SCOPUS_ID:85112293491,10.1093/eurpub/ckab034,Airborne pollen concentrations and daily mortality from respiratory and cardiovascular causes,European Journal Of Public Health,2021,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.42,False,no,0.43,0.13,1546,50,6.4932e-05,313.7696670019068,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-oPWxveyPF9n2PollEgkV,,1d16b25dcca8,2026-09-19T18:34:42+00:00
154,DES-155,31330,SCOPUS_ID:0031691863,10.1093/ije/27.4.667,"Dental amalgam and multiple sclerosis: A case-control study in Montreal, Canada",International Journal Of Epidemiology,1998,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,False,False,False,False,False,Dental amalgams; Mercury; Multiple sclerosis,,,True,0.03,False,no,0.0,1.0,1617,50,6.7914e-05,277.32408299925737,1,typesafe/jev-1.13-20260917,gen-dec-1789842881-mRul1IB1R6o2j2JNhD14,,1d16b25dcca8,2026-09-19T18:34:42+00:00
155,DES-156,21507,SCOPUS_ID:0031044335,10.1097/00001648-199703000-00007,Association between ambient carbon monoxide levels and hospitalizations for congestive heart failure in the elderly in 10 Canadian cities,Epidemiology,1997,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,carbon monoxide; congestive heart failure; hospitalizations; nitrogen dioxide; ozone; pollution; sulfur dioxide,,,True,0.02,False,no,0.0,1.0,1612,50,6.7704e-05,370.40099999285303,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-LQ5qlxv2nNKi1CVvlU6O,,1d16b25dcca8,2026-09-19T18:34:42+00:00
156,DES-157,18668,SCOPUS_ID:84874080245,10.2105/ajph.2012.300723,Intimate partner violence and socioeconomic deprivation in England: Findings from a national cross-sectional survey,American Journal Of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.97,True,yes,1.0,1.0,1710,50,7.182e-05,290.75037498841994,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-VJOnZpbGMcRzHPCpGTmS,,1d16b25dcca8,2026-09-19T18:34:42+00:00
157,DES-158,33301,SCOPUS_ID:84962772795,10.1093/ije/dyu199,Cohort Profile: Sympathetic activity and Ambulatory Blood Pressure in Africans (SABPA) prospective cohort study,International Journal Of Epidemiology,2015,Cohort,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1641,50,6.8922e-05,338.04712499841116,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-y3pl6DQ0xkzZpDZ5EUjQ,,1d16b25dcca8,2026-09-19T18:34:42+00:00
158,DES-159,29626,SCOPUS_ID:85123969306,10.1093/eurpub/ckab075,Post-implementation perspectives on smokefree prison policy: a qualitative study with staff and people in custody,European Journal Of Public Health,2022,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,False,False,False,False,True,,,,True,0.89,True,yes,0.98,0.96,1693,50,7.1106e-05,240.71445799199864,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-6FGsGs4K7rkaHY6BpSpB,,1d16b25dcca8,2026-09-19T18:34:42+00:00
159,DES-160,9692,SCOPUS_ID:64049103211,10.1016/j.amepre.2009.01.019,The Influence of the National truth<sup>®</sup> Campaign on Smoking Initiation,American Journal Of Preventive Medicine,2009,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,False,True,False,True,False,,,,True,0.31,False,no,0.22,0.55,1750,50,7.35e-05,275.65320901339874,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-8CHKgKJaL4RcQXEpweR7,,1d16b25dcca8,2026-09-19T18:34:42+00:00
160,DES-161,23482,SCOPUS_ID:85072790666,10.1097/ede.0000000000001086,Causal effect of sleep duration on body weight in adolescents: A population-based study using a natural experiment,Epidemiology,2019,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Body weight; Causal inference; Instrumental variable; Natural experiment; Overweight and obesity; Sleep,,,True,0.06,False,no,0.0,1.0,1703,50,7.1526e-05,383.5457499953918,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-A1F2hGqUyceUNOaPZTsE,,1d16b25dcca8,2026-09-19T18:34:42+00:00
161,DES-162,12839,SCOPUS_ID:85146478508,10.1016/j.amepre.2022.12.011,A Contactless App-Based Intervention to Improve Health Behaviors in Airline Pilots: A Randomized Trial,American Journal Of Preventive Medicine,2023,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,False,False,False,False,False,,,,True,0.06,False,no,0.0,1.0,1736,50,7.2912e-05,379.36437502503395,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-kkWukOofFnRzunITpBBX,,1d16b25dcca8,2026-09-19T18:34:42+00:00
162,DES-163,19962,SCOPUS_ID:85056382704,10.2105/ajph.2018.304685,"23-year trends in life expectancy in good and poor physical and cognitive health at age 65 years in the Netherlands, 1993-2016",American Journal Of Public Health,2018,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,False,False,False,False,False,,,,True,0.03,False,no,0.0,1.0,1643,50,6.9006e-05,306.75600000540726,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-04o7171iXTX1xq4AUJry,,1d16b25dcca8,2026-09-19T18:34:42+00:00
163,DES-164,22505,SCOPUS_ID:37349095958,10.1097/ede.0b013e31815c1da7,Characterizing temperature and mortality in nine California counties,Epidemiology,2008,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,False,,,,True,0.04,False,no,0.0,1.0,1714,50,7.1988e-05,315.7941249955911,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-OGJwtzDyf8M3MFDfIOOJ,,1d16b25dcca8,2026-09-19T18:34:42+00:00
164,DES-165,23649,SCOPUS_ID:85078867493,10.1097/ede.0000000000001153,Estimating Causal Effects of Particulate Matter Regulation on Mortality,Epidemiology,2020,Other/None,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,False,True,False,True,False,Environmental policy; Mortality; Particulate matter; Quasi-experimental studies,,,True,0.24,False,no,0.14,0.72,1712,50,7.1904e-05,325.49770799232647,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-mSlzZI0xzYxzeUTkg95i,,1d16b25dcca8,2026-09-19T18:34:42+00:00
165,DES-166,45511,SCOPUS_ID:85152245502,10.1016/j.ypmed.2023.107500,Patterns of childhood adversity and health outcomes in early adolescence: Results from the Generation XXI cohort,Preventive Medicine,2023,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,True,Childhood adversity; Depressive symptoms; Early adolescence; Health behaviours; Household dysfunction; Violence,,,True,0.97,True,yes,1.0,1.0,1863,50,7.8246e-05,281.34329098975286,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-BOnDP2KWy7ZWFrDEgjVc,,1d16b25dcca8,2026-09-19T18:34:42+00:00
166,DES-167,7831,SCOPUS_ID:85200623313,10.1093/aje/kwae043,Assessment of the impact of Uber system implementation on mortality from traffic injuries in Brazilian capital cities,American Journal Of Epidemiology,2024,Other/None,Quasi-experimental,Quasi-experimental,Ecological / Time-series,Quasi-experimental,Other/None,False,True,False,True,False,mortality; ride-hailing; time-series analysis; traffic injuries; Uber system,,,True,0.05,False,no,0.0,1.0,1614,50,6.7788e-05,400.33158400910906,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-s6Ex0jgmpCKH4w3hUtbm,,1d16b25dcca8,2026-09-19T18:34:42+00:00
167,DES-168,11214,SCOPUS_ID:85030785838,10.1016/j.amepre.2017.08.004,Softening Among U.S. Smokers With Psychological Distress: More Quit Attempts and Lower Consumption as Smoking Drops,American Journal Of Preventive Medicine,2017,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,False,False,False,False,True,,,,True,0.98,True,yes,1.0,1.0,1723,50,7.2366e-05,278.6230419878848,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-bPVIcxs5FY3anIj6SiuW,,1d16b25dcca8,2026-09-19T18:34:42+00:00
168,DES-169,28775,SCOPUS_ID:85026776996,10.1093/eurpub/ckw215,"High prevalence of poor fitness among Danish adults, especially among those with high cardiovascular mortality risk",European Journal Of Public Health,2017,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,,,,True,0.95,True,yes,1.0,1.0,1752,50,7.3584e-05,356.5188749926165,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-hFjWYLE4dNzepNdexWrq,,1d16b25dcca8,2026-09-19T18:34:42+00:00
169,DES-170,35776,SCOPUS_ID:0034912443,10.1136/jech.55.8.600,Economic evaluation of a community based exercise programme to prevent falls,Journal Of Epidemiology And Community Health,2001,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,False,True,True,False,False,,,,True,0.42,False,no,0.27,0.45,1685,50,7.077e-05,388.6694160173647,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-E4FqlqrkATGUVIaYiML7,,1d16b25dcca8,2026-09-19T18:34:42+00:00
170,DES-171,4918,SCOPUS_ID:77957301897,10.1093/aje/kwq198,Treatment effects in the presence of unmeasured confounding: Dealing with observations in the tails of the propensity score distribution-A simulation study,American Journal Of Epidemiology,2010,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,True,True,False,True,False,bias (epidemiology); causal inference; cohort studies; confounding factors (epidemiology); epidemiologic methods; models; propensity score; research design; statistical,,,True,0.07,False,no,0.01,0.98,1614,50,6.7788e-05,263.3727919892408,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-0hihdcWvLZa12JDsEniD,,1d16b25dcca8,2026-09-19T18:34:42+00:00
171,DES-172,934,SCOPUS_ID:0028584055,10.1093/oxfordjournals.aje.a117180,Male and female factors in fertility,American Journal Of Epidemiology,1994,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,False,False,False,False,False,Age factors; Educational status; Fertility; Infertility; Reproduction; Smoking; Social class,,,True,0.03,False,no,0.0,1.0,1671,50,7.0182e-05,306.1947499809321,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-i7doJgrXOLzy7asPd1Hg,,1d16b25dcca8,2026-09-19T18:34:42+00:00
172,DES-173,4032,SCOPUS_ID:36249027592,10.1093/aje/kwm205,Predictors of psychostimulant use by long-distance truck drivers,American Journal Of Epidemiology,2007,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,False,Central nervous system stimulants; Fatigue; Motor vehicles; Salaries and fringe benefits; Substance-related disorders,,,True,0.22,False,no,0.13,0.74,1622,50,6.8124e-05,282.7257919998374,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-YgwkabnapCR3w98nwz60,,1d16b25dcca8,2026-09-19T18:34:42+00:00
173,DES-174,25785,SCOPUS_ID:84857993173,10.1007/s10654-011-9636-8,Declining rates of hepatocellular carcinoma in urban Shanghai: Incidence trends in 1976-2005,European Journal Of Epidemiology,2012,Other/None,Cohort,Cohort,Cohort,Cohort,Cohort,False,False,False,False,False,Age-period-cohort analysis; Hepatocellular carcinoma; Incidence; Shanghai; Time Trend,,,True,0.06,False,no,0.0,0.99,1803,50,7.5726e-05,258.1189160118811,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-HOucwVpM5xBnYje1s6rL,,1d16b25dcca8,2026-09-19T18:34:42+00:00
174,DES-175,26937,SCOPUS_ID:0030908756,10.1093/eurpub/7.2.199,"Intravenous drug users and AIDS: Knowledge, attitudes and behaviour in Calabria, Italy",European Journal Of Public Health,1997,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,False,False,False,False,True,AIDS; Attitudes; Behaviour; Intravenous drug users; Italy; Knowledge,,,True,0.94,True,yes,1.0,1.0,1849,50,7.7658e-05,238.4639160009101,1,typesafe/jev-1.13-20260917,gen-dec-1789842882-1PtvPy22sdBTEXhCohnC,,1d16b25dcca8,2026-09-19T18:34:42+00:00
