source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
139,DES-140,41699,SCOPUS_ID:33847267289,10.1016/j.ypmed.2006.11.002,Views on smoking cessation methods in ethnic minority communities: A qualitative investigation,Preventive Medicine,2007,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,African Americans; Asian Americans; Native Americans; Race/ethnicity; Smoking cessation,,,TRUE,0.85,TRUE,yes,0.97,0.94,1604,50,6.7368e-5,282.28,,typesafe/jev-1.13-20260917,gen-dec-1789843832-Tbn6kLFjgzeE1erZCFy7,,1d16b25dcca8,2026-09-19T18:50:35+0000
140,DES-141,31068,SCOPUS_ID:0029782540,10.1093/ije/25.4.760,Use of psychotropic drugs and risk of myocardial infarction: A case-control study in Finnish farmers,International Journal Of Epidemiology,1996,Case-control,Other/None,Case-control,Experimental,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control study; Depression; Farmers; Myocardial infarction; Psychotropic drugs,,,TRUE,0.03,FALSE,no,0,1,1673,50,7.0266e-5,253.75300000000001,,typesafe/jev-1.13-20260917,gen-dec-1789843832-IEh575s6M5D5vh7Tgl4l,,1d16b25dcca8,2026-09-19T18:50:35+0000
141,DES-142,28071,SCOPUS_ID:82155189928,10.1093/eurpub/ckr069,The association between physical activity and perceived environment in German adults,European Journal Of Public Health,2012,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.32,FALSE,no,0.24,0.51,1706,50,7.1652e-5,265.08,,typesafe/jev-1.13-20260917,gen-dec-1789843832-cyYTBcVj8g7OeqJeztYJ,,1d16b25dcca8,2026-09-19T18:50:35+0000
142,DES-143,40784,SCOPUS_ID:0038349526,10.1016/s0091-7435(03)00112-9,Family income a strong predictor of coronary heart disease events but not of overall deaths among Turkish adults: A 12-year prospective study,Preventive Medicine,2003,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,Coronary heart disease; Family income; Risk factors,,,TRUE,0.1,FALSE,no,0.02,0.97,1807,50,7.5894e-5,347.916,,typesafe/jev-1.13-20260917,gen-dec-1789843832-2KlDe9qXXNsN60cXlbHC,,1d16b25dcca8,2026-09-19T18:50:35+0000
143,DES-144,18086,SCOPUS_ID:78650896830,10.2105/ajph.2009.186890,The inter- and intragenerational impact of gestational diabetes on the epidemic of type 2 diabetes,American Journal Of Public Health,2011,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,TRUE,TRUE,FALSE,TRUE,TRUE,,,,TRUE,0.97,TRUE,yes,1,1,1643,50,6.9006e-5,319.79,,typesafe/jev-1.13-20260917,gen-dec-1789843832-oCg136ou8ucOADuIkZOc,,1d16b25dcca8,2026-09-19T18:50:35+0000
144,DES-145,9835,SCOPUS_ID:77950824907,10.1016/j.amepre.2010.01.028,The U.S.-Mexico Border. A Time-Trend Analysis of Border-Crossing Injuries,American Journal Of Preventive Medicine,2010,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.19,FALSE,no,0.05,0.9,1694,50,7.1148e-5,251.63200000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843832-b5FDsC3W3HpeTNBeRYZH,,1d16b25dcca8,2026-09-19T18:50:35+0000
145,DES-146,25506,SCOPUS_ID:70349232227,10.1007/s10654-009-9378-z,A conditional synergy index to assess biological interaction,European Journal Of Epidemiology,2009,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,Antagonism; AP; Biological interaction; Epistasis; Gene-gene interaction; Penetrance scale; Synergy index,,,TRUE,0.02,FALSE,no,0,1,1575,50,6.615e-5,229.768,,typesafe/jev-1.13-20260917,gen-dec-1789843832-iSPbstWasNRpQttwwtbL,,1d16b25dcca8,2026-09-19T18:50:35+0000
146,DES-147,22829,SCOPUS_ID:84864866588,10.1097/ede.0b013e31825fb61d,In-utero exposure to dichlorodiphenyltrichloroethane and cognitive development among infants and school-aged children,Epidemiology,2012,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1744,50,7.3248e-5,294.836,,typesafe/jev-1.13-20260917,gen-dec-1789843832-o542S6ICiQf7HSn03vCO,,1d16b25dcca8,2026-09-19T18:50:35+0000
147,DES-148,39287,SCOPUS_ID:85133297768,10.1016/s2468-2667(22)00089-5,"Immunisation status of UK-bound refugees between January, 2018, and October, 2019: a retrospective, population-based cross-sectional study",The Lancet Public Health,2022,Cross-sectional,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.98,TRUE,yes,1,1,2085,50,8.757e-5,294.94599999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843832-8YQlRypVjF9NjKZGGbLj,,1d16b25dcca8,2026-09-19T18:50:35+0000
148,DES-149,31390,SCOPUS_ID:0031912749,10.1093/ije/27.1.10,"Cancer incidence, morbidity and geothermal air pollution in Rotorua, New Zealand",International Journal Of Epidemiology,1998,Other/None,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,Ecological study; Epidemiology; Geothermal pollution; Hydrogen sulphide; Mercury; New Zealand; Rotorua,,,TRUE,0.05,FALSE,no,0,1,1670,50,7.014e-5,281.34999999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843832-zK2L69pu7uUw5hPqfFbj,,1d16b25dcca8,2026-09-19T18:50:35+0000
149,DES-150,9774,SCOPUS_ID:78649909542,10.1016/j.amepre.2010.08.015,Employment change for bars and restaurants following a statewide clean indoor air policy,American Journal Of Preventive Medicine,2010,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Other/None,FALSE,TRUE,FALSE,TRUE,FALSE,,,,TRUE,0.05,FALSE,no,0,1,1654,50,6.9468e-5,268.05899999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843832-wV41dQ4XGCaLv7QdAcOH,,1d16b25dcca8,2026-09-19T18:50:35+0000
150,DES-151,1349,SCOPUS_ID:0028820983,10.1093/oxfordjournals.aje.a117346,Case-control study of caffeinated beverages and preterm delivery,American Journal Of Epidemiology,1995,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,"Caffeine; Epidemiology; Infant; Pregnancy; Pregnancy trimester, second; Pregnancy trimester, third; Premature",,,TRUE,0.03,FALSE,no,0,1,1632,50,6.8544e-5,333.137,,typesafe/jev-1.13-20260917,gen-dec-1789843832-fmlA4CHEOrp0w8lJEcud,,1d16b25dcca8,2026-09-19T18:50:35+0000
151,DES-152,12506,SCOPUS_ID:85135684420,10.1016/j.amepre.2022.02.022,"Motivators, Barriers, and Preferences to Engagement With Offered Social Care Assistance Among People With Diabetes: A Mixed Methods Study",American Journal Of Preventive Medicine,2022,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.74,TRUE,yes,0.91,0.82,1705,50,7.161e-5,290.783,,typesafe/jev-1.13-20260917,gen-dec-1789843832-sHtgXTQfYzX0vB9VE5nA,,1d16b25dcca8,2026-09-19T18:50:35+0000
152,DES-153,4689,SCOPUS_ID:67651094135,10.1093/aje/kwp102,Caregiving intensity and change in physical functioning over a 2-Year period: Results of the caregiver-study of osteoporotic fractures,American Journal Of Epidemiology,2009,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,Activities of daily living; Caregivers; Disability evaluation,,,TRUE,0.03,FALSE,no,0,1,1691,50,7.1022e-5,356.837,,typesafe/jev-1.13-20260917,gen-dec-1789843833-1IUL3Rf7mkoX250PgJ0a,,1d16b25dcca8,2026-09-19T18:50:35+0000
153,DES-154,29386,SCOPUS_ID:85112293491,10.1093/eurpub/ckab034,Airborne pollen concentrations and daily mortality from respiratory and cardiovascular causes,European Journal Of Public Health,2021,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.38,FALSE,no,0.44,0.12,1546,50,6.4932e-5,266.818,,typesafe/jev-1.13-20260917,gen-dec-1789843833-li4EmMlQ943meDlSXwdc,,1d16b25dcca8,2026-09-19T18:50:35+0000
154,DES-155,31330,SCOPUS_ID:0031691863,10.1093/ije/27.4.667,"Dental amalgam and multiple sclerosis: A case-control study in Montreal, Canada",International Journal Of Epidemiology,1998,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Dental amalgams; Mercury; Multiple sclerosis,,,TRUE,0.03,FALSE,no,0,1,1617,50,6.7914e-5,254.30599999999998,,typesafe/jev-1.13-20260917,gen-dec-1789843833-2ARE9acM2k8VOyL4NrmS,,1d16b25dcca8,2026-09-19T18:50:35+0000
155,DES-156,21507,SCOPUS_ID:0031044335,10.1097/00001648-199703000-00007,Association between ambient carbon monoxide levels and hospitalizations for congestive heart failure in the elderly in 10 Canadian cities,Epidemiology,1997,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,carbon monoxide; congestive heart failure; hospitalizations; nitrogen dioxide; ozone; pollution; sulfur dioxide,,,TRUE,0.03,FALSE,no,0,1,1612,50,6.7704e-5,319.40200000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843833-J1DIqhXxdwm0ZuNHwWvJ,,1d16b25dcca8,2026-09-19T18:50:35+0000
156,DES-157,18668,SCOPUS_ID:84874080245,10.2105/ajph.2012.300723,Intimate partner violence and socioeconomic deprivation in England: Findings from a national cross-sectional survey,American Journal Of Public Health,2013,Cross-sectional,Other/None,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.97,TRUE,yes,1,1,1710,50,7.182e-5,323.532,,typesafe/jev-1.13-20260917,gen-dec-1789843833-1y8BTzsjZIiaaY0MFj5I,,1d16b25dcca8,2026-09-19T18:50:35+0000
157,DES-158,33301,SCOPUS_ID:84962772795,10.1093/ije/dyu199,Cohort Profile: Sympathetic activity and Ambulatory Blood Pressure in Africans (SABPA) prospective cohort study,International Journal Of Epidemiology,2015,Cohort,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1641,50,6.8922e-5,298.185,,typesafe/jev-1.13-20260917,gen-dec-1789843833-NooEdBKycyVzfGjcIXkC,,1d16b25dcca8,2026-09-19T18:50:35+0000
158,DES-159,29626,SCOPUS_ID:85123969306,10.1093/eurpub/ckab075,Post-implementation perspectives on smokefree prison policy: a qualitative study with staff and people in custody,European Journal Of Public Health,2022,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.88,TRUE,yes,0.98,0.96,1693,50,7.1106e-5,587.486,,typesafe/jev-1.13-20260917,gen-dec-1789843833-2FLUMaHYjN7mDYv01H21,,1d16b25dcca8,2026-09-19T18:50:35+0000
159,DES-160,9692,SCOPUS_ID:64049103211,10.1016/j.amepre.2009.01.019,The Influence of the National truth<sup>®</sup> Campaign on Smoking Initiation,American Journal Of Preventive Medicine,2009,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,,,,TRUE,0.29,FALSE,no,0.23,0.53,1750,50,7.35e-5,293.684,,typesafe/jev-1.13-20260917,gen-dec-1789843833-NYFnRbHB94JkLOI0A0BK,,1d16b25dcca8,2026-09-19T18:50:35+0000
160,DES-161,23482,SCOPUS_ID:85072790666,10.1097/ede.0000000000001086,Causal effect of sleep duration on body weight in adolescents: A population-based study using a natural experiment,Epidemiology,2019,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,Body weight; Causal inference; Instrumental variable; Natural experiment; Overweight and obesity; Sleep,,,TRUE,0.06,FALSE,no,0,1,1703,50,7.1526e-5,309.576,,typesafe/jev-1.13-20260917,gen-dec-1789843833-njJJh80FzwR6XYPa6DOU,,1d16b25dcca8,2026-09-19T18:50:35+0000
161,DES-162,12839,SCOPUS_ID:85146478508,10.1016/j.amepre.2022.12.011,A Contactless App-Based Intervention to Improve Health Behaviors in Airline Pilots: A Randomized Trial,American Journal Of Preventive Medicine,2023,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.06,FALSE,no,0,1,1736,50,7.2912e-5,287.68,,typesafe/jev-1.13-20260917,gen-dec-1789843833-yLeusGpum6AAvDmB9xn0,,1d16b25dcca8,2026-09-19T18:50:35+0000
162,DES-163,19962,SCOPUS_ID:85056382704,10.2105/ajph.2018.304685,"23-year trends in life expectancy in good and poor physical and cognitive health at age 65 years in the Netherlands, 1993-2016",American Journal Of Public Health,2018,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1643,50,6.9006e-5,320.098,,typesafe/jev-1.13-20260917,gen-dec-1789843833-XylXUud0RhpXIRBrGKCu,,1d16b25dcca8,2026-09-19T18:50:35+0000
163,DES-164,22505,SCOPUS_ID:37349095958,10.1097/ede.0b013e31815c1da7,Characterizing temperature and mortality in nine California counties,Epidemiology,2008,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1714,50,7.1988e-5,294.54999999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843833-GCL0L4HVPOBNNirlk8bM,,1d16b25dcca8,2026-09-19T18:50:35+0000
164,DES-165,23649,SCOPUS_ID:85078867493,10.1097/ede.0000000000001153,Estimating Causal Effects of Particulate Matter Regulation on Mortality,Epidemiology,2020,Other/None,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,Environmental policy; Mortality; Particulate matter; Quasi-experimental studies,,,TRUE,0.28,FALSE,no,0.15,0.7,1712,50,7.1904e-5,272.01,,typesafe/jev-1.13-20260917,gen-dec-1789843833-rSqgvXK8nD4FqoUYGZX3,,1d16b25dcca8,2026-09-19T18:50:35+0000
165,DES-166,45511,SCOPUS_ID:85152245502,10.1016/j.ypmed.2023.107500,Patterns of childhood adversity and health outcomes in early adolescence: Results from the Generation XXI cohort,Preventive Medicine,2023,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,TRUE,Childhood adversity; Depressive symptoms; Early adolescence; Health behaviours; Household dysfunction; Violence,,,TRUE,0.97,TRUE,yes,1,1,1863,50,7.8246e-5,305.781,,typesafe/jev-1.13-20260917,gen-dec-1789843833-1gVd9LNfqvaTf4AvqIZO,,1d16b25dcca8,2026-09-19T18:50:35+0000
166,DES-167,7831,SCOPUS_ID:85200623313,10.1093/aje/kwae043,Assessment of the impact of Uber system implementation on mortality from traffic injuries in Brazilian capital cities,American Journal Of Epidemiology,2024,Other/None,Quasi-experimental,Quasi-experimental,Ecological / Time-series,Quasi-experimental,Other/None,FALSE,TRUE,FALSE,TRUE,FALSE,mortality; ride-hailing; time-series analysis; traffic injuries; Uber system,,,TRUE,0.05,FALSE,no,0,1,1614,50,6.7788e-5,309.33,,typesafe/jev-1.13-20260917,gen-dec-1789843833-xvA8wB39NP6z1x6KEpfZ,,1d16b25dcca8,2026-09-19T18:50:35+0000
167,DES-168,11214,SCOPUS_ID:85030785838,10.1016/j.amepre.2017.08.004,Softening Among U.S. Smokers With Psychological Distress: More Quit Attempts and Lower Consumption as Smoking Drops,American Journal Of Preventive Medicine,2017,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.98,TRUE,yes,1,1,1723,50,7.2366e-5,412.217,,typesafe/jev-1.13-20260917,gen-dec-1789843833-fn0IamK9P3ap4q2b8zbn,,1d16b25dcca8,2026-09-19T18:50:35+0000
168,DES-169,28775,SCOPUS_ID:85026776996,10.1093/eurpub/ckw215,"High prevalence of poor fitness among Danish adults, especially among those with high cardiovascular mortality risk",European Journal Of Public Health,2017,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.95,TRUE,yes,1,1,1752,50,7.3584e-5,382.492,,typesafe/jev-1.13-20260917,gen-dec-1789843833-LiWTP5CdHOZ42fdomANw,,1d16b25dcca8,2026-09-19T18:50:35+0000
169,DES-170,35776,SCOPUS_ID:0034912443,10.1136/jech.55.8.600,Economic evaluation of a community based exercise programme to prevent falls,Journal Of Epidemiology And Community Health,2001,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,TRUE,TRUE,FALSE,FALSE,,,,TRUE,0.4,FALSE,no,0.3,0.41,1685,50,7.077e-5,500.978,,typesafe/jev-1.13-20260917,gen-dec-1789843833-OrCKp4LwL4SG9btPcHap,,1d16b25dcca8,2026-09-19T18:50:35+0000
170,DES-171,4918,SCOPUS_ID:77957301897,10.1093/aje/kwq198,Treatment effects in the presence of unmeasured confounding: Dealing with observations in the tails of the propensity score distribution-A simulation study,American Journal Of Epidemiology,2010,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,TRUE,TRUE,FALSE,TRUE,FALSE,bias (epidemiology); causal inference; cohort studies; confounding factors (epidemiology); epidemiologic methods; models; propensity score; research design; statistical,,,TRUE,0.08,FALSE,no,0.01,0.98,1614,50,6.7788e-5,264.709,,typesafe/jev-1.13-20260917,gen-dec-1789843833-YCYDMZ06jcfk15YJwZJQ,,1d16b25dcca8,2026-09-19T18:50:35+0000
171,DES-172,934,SCOPUS_ID:0028584055,10.1093/oxfordjournals.aje.a117180,Male and female factors in fertility,American Journal Of Epidemiology,1994,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,Age factors; Educational status; Fertility; Infertility; Reproduction; Smoking; Social class,,,TRUE,0.03,FALSE,no,0,1,1671,50,7.0182e-5,295.049,,typesafe/jev-1.13-20260917,gen-dec-1789843833-hQGVKwQcLmocp2Sfm4DN,,1d16b25dcca8,2026-09-19T18:50:35+0000
172,DES-173,4032,SCOPUS_ID:36249027592,10.1093/aje/kwm205,Predictors of psychostimulant use by long-distance truck drivers,American Journal Of Epidemiology,2007,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,Central nervous system stimulants; Fatigue; Motor vehicles; Salaries and fringe benefits; Substance-related disorders,,,TRUE,0.23,FALSE,no,0.11,0.78,1622,50,6.8124e-5,348.009,,typesafe/jev-1.13-20260917,gen-dec-1789843833-uHd6agcTRqBawGUpeosr,,1d16b25dcca8,2026-09-19T18:50:35+0000
173,DES-174,25785,SCOPUS_ID:84857993173,10.1007/s10654-011-9636-8,Declining rates of hepatocellular carcinoma in urban Shanghai: Incidence trends in 1976-2005,European Journal Of Epidemiology,2012,Other/None,Cohort,Cohort,Cohort,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,Age-period-cohort analysis; Hepatocellular carcinoma; Incidence; Shanghai; Time Trend,,,TRUE,0.06,FALSE,no,0,0.99,1803,50,7.5726e-5,267.24399999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843833-SYlGAnh2wxsVg9ntkNqE,,1d16b25dcca8,2026-09-19T18:50:35+0000
174,DES-175,26937,SCOPUS_ID:0030908756,10.1093/eurpub/7.2.199,"Intravenous drug users and AIDS: Knowledge, attitudes and behaviour in Calabria, Italy",European Journal Of Public Health,1997,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,AIDS; Attitudes; Behaviour; Intravenous drug users; Italy; Knowledge,,,TRUE,0.94,TRUE,yes,1,0.99,1849,50,7.7658e-5,280.19699999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843833-HY8ZPZIqfvVto7gj0umW,,1d16b25dcca8,2026-09-19T18:50:35+0000
175,DES-176,41428,SCOPUS_ID:14644388091,10.1016/j.ypmed.2004.09.021,"Focused interviews with Sudanese Americans: Perceptions about diet, nutrition, and cancer",Preventive Medicine,2005,Other/None,Qualitative,Qualitative,Qualitative,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,Cancer; Dietary beliefs; Focus group; Food habits; Food practices; Food preparation methods,,,TRUE,0.03,FALSE,no,0,1,1640,50,6.888e-5,314.892,,typesafe/jev-1.13-20260917,gen-dec-1789843833-ZTyGVEEV0tmUkEM1TS0k,,1d16b25dcca8,2026-09-19T18:50:35+0000
176,DES-177,37247,SCOPUS_ID:84864023197,10.1136/jech.2010.114595,Increased risk of tuberculosis disease in people with diabetes mellitus: Record-linkage study in a UK population,Journal Of Epidemiology And Community Health,2012,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.5,TRUE,yes,0.51,0.01,1776,50,7.4592e-5,274.992,,typesafe/jev-1.13-20260917,gen-dec-1789843833-7bfxN2IyYC8IQftgCQan,,1d16b25dcca8,2026-09-19T18:50:35+0000
177,DES-178,43449,SCOPUS_ID:84976567143,10.1016/j.ypmed.2016.05.018,CHILE: Outcomes of a group randomized controlled trial of an intervention to prevent obesity in preschool Hispanic and American Indian children,Preventive Medicine,2016,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,American Indian; BMI z-score; Childhood obesity; Hispanic; Intervention; Rural,,,TRUE,0.05,FALSE,no,0,1,1624,50,6.8208e-5,258.90000000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843833-AbWaXpbfDrQTR4dZESMJ,,1d16b25dcca8,2026-09-19T18:50:35+0000
